a,cx,cz,cy,b,theta,R3,R4,E,E_t1,E_t2,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
7.3,-1.4,18.2,-1.0,5.9,25.5,-0.1,2.1,-4.961884722462855,,,-1.525068928487599,-0.7308797221630812,-0.0330697768367826,-0.3258345674257725,-0.0811119426507502,-0.2729605748318136,-1.266365380724892,-1.9732993214856835,-0.1598707227967679,-0.0778865412576124,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-1.0_cz=18.2.log
7.3,-0.2,18.6,1.5,5.9,25.5,-0.1,2.1,-5.532128160004504,,,-1.0018636407330632,-1.1338540939614177,-0.0180471874773502,-1.8203814094886184,-0.0212161131203174,-1.6678023531567303,-0.2105045046191662,-2.0522526297718287,-0.3911834589671343,-0.046605167677626,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.5_cz=18.6.log
7.3,1.0,18.6,-0.1,5.9,25.5,2.4,0.0,-5.686834475607611,,,-0.9513051600661128,-0.9610503904987128,-0.179254506714642,-0.1102535070385783,-0.1250376426614821,-0.1615398991852998,-0.053206572891213,-0.051474645268172,-2.179455181816593,-2.1584775225492194,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.6.log
7.3,2.0,17.8,0.6,5.9,25.5,-0.1,2.1,-4.35108845110517,,,-1.9136858712881804,-1.3356362096965313,-0.0630459296517074,-0.91292664851062,-0.0177020570263266,-0.8313566234428436,-0.1770958721172064,-0.4699736144393682,-1.039445214672014,-0.1273970800684765,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.6_cz=17.8.log
7.3,-1.4,18.3,-1.0,5.9,25.5,-0.1,2.1,-4.910661081317812,,,-1.4856236500199884,-0.9709901486057788,-0.0297376988455653,-0.3131776908412575,-0.0754706275183707,-0.2567519915755838,-1.170525778434239,-1.9481612709350884,-0.1524974801577627,-0.0736006480874493,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-1.0_cz=18.3.log
7.3,-0.1,18.4,1.3,5.9,25.5,-0.1,2.1,-5.626273485599086,,,-0.8166728895157576,-0.935109127080068,-0.0229982417076826,-1.8869664957746863,-0.0248180204071104,-1.875081456266344,-0.2528677048394456,-2.0722137229749933,-0.4640750203980133,-0.0562939220108091,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.3_cz=18.4.log
7.3,1.0,18.7,-0.1,5.9,25.5,2.4,0.0,-5.657231690827757,,,-0.9908131894189864,-0.9995418535545468,-0.1679028507787734,-0.1017068207729607,-0.1149347315076738,-0.1517381931189447,-0.0501819745404645,-0.0485755490371957,-2.141867332858965,-2.153288014815189,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.7.log
7.3,2.0,17.9,0.6,5.9,25.5,-0.1,2.1,-4.438089575036429,,,-1.864934619748965,-1.5206889086402953,-0.0597766027785837,-0.9287461752537638,-0.016108181560412,-0.8021523079369217,-0.1700928607024252,-0.4554781334009021,-1.1001254314323887,-0.116189751541242,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.6_cz=17.9.log
7.3,-1.4,18.4,-1.0,5.9,25.5,-0.1,2.1,-4.762151427217759,,,-1.4143322387244552,-1.0815762360580266,-0.0267821266315877,-0.3008973200339824,-0.0702246441505849,-0.2416478260420262,-1.076788334758021,-1.9026918961899355,-0.1453877920284867,-0.0695532084209844,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-1.0_cz=18.4.log
7.3,-0.1,18.5,1.3,5.9,25.5,-0.1,2.1,-5.580512318643741,,,-0.9711909519974142,-1.0476530452724546,-0.0215173179749399,-1.816955205053091,-0.0232680707704275,-1.812907765386626,-0.237330557196401,-2.0138803931185976,-0.4296560970833525,-0.0528990930179134,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.3_cz=18.5.log
7.3,1.0,18.5,0.0,5.9,25.5,2.4,0.0,-5.631481817923486,,,-0.8436056186910719,-0.8436056186910719,-0.1813315646722912,-0.1274410057812929,-0.1274410057812929,-0.1813315646722912,-0.0554969842778518,-0.0554969842778518,-2.184054830111563,-2.184054830111563,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.5.log
7.3,2.0,18.0,0.6,5.9,25.5,-0.1,2.1,-4.401992062688805,,,-1.7859562109224498,-1.593618120998144,-0.0566767032723873,-0.929574488895014,-0.0146335330791771,-0.7735504023730755,-0.163303202483803,-0.441290132352151,-1.1143950088880956,-0.1059989891946315,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.6_cz=18.0.log
7.3,-1.4,18.2,-0.9,5.9,25.5,-0.1,2.1,-5.020186676760204,,,-1.4750689317006618,-0.8411834302823991,-0.0317331808619201,-0.3460968653671443,-0.078664653468877,-0.2986257337033748,-1.2363264771411195,-2.006808355567045,-0.1643511441070586,-0.0770143022527918,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.9_cz=18.2.log
7.3,-0.1,18.6,1.3,5.9,25.5,-0.1,2.1,-5.432266218704172,,,-1.027679402148351,-1.076148274587467,-0.0201179708819836,-1.7408068666700274,-0.0218059723265469,-1.7402232822496444,-0.2227032990194857,-1.9486695539671928,-0.3977974142180756,-0.049705067067407,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.3_cz=18.6.log
7.3,1.0,18.6,0.0,5.9,25.5,2.4,0.0,-5.703043058980256,,,-0.9523342766333373,-0.9523342766333373,-0.1701242360286414,-0.1173945707269012,-0.1173945707269012,-0.1701242360286414,-0.052353159408085,-0.052353159408085,-2.179241828387603,-2.179241828387603,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.6.log
7.3,-1.4,18.3,-0.9,5.9,25.5,-0.1,2.1,-4.983687557396479,,,-1.4586846455931664,-1.055038837948814,-0.0286019057966768,-0.3325740247964859,-0.0732617925386875,-0.2803965683560818,-1.1416791437659413,-1.998205193434842,-0.1567394477315247,-0.0727848849492147,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.9_cz=18.3.log
7.3,2.1,17.8,0.4,5.9,25.5,-0.1,2.1,-4.318398317904212,,,-1.9474145339336248,-1.7520518456585703,-0.0676016523502767,-0.8986068700905889,-0.0184864443726837,-0.7074296735227108,-0.1763240350410342,-0.4248368202243,-0.8829693211009726,-0.138472631573677,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.4_cz=17.8.log
7.3,-0.1,18.4,1.4,5.9,25.5,-0.1,2.1,-5.70266969059594,,,-0.8736570726614445,-1.0099271442741156,-0.0222389544360339,-1.915888431714848,-0.0239959824830293,-1.86147703952156,-0.2418549042195081,-2.0794300879351795,-0.4730986142531037,-0.0546937716426327,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.4_cz=18.4.log
7.3,1.0,18.7,0.0,5.9,25.5,2.4,0.0,-5.67120947688818,,,-0.9929341736715288,-0.9929341736715288,-0.1595444174017757,-0.1080509468447417,-0.1080509468447417,-0.1595444174017757,-0.0493850370403379,-0.0493850370403379,-2.155954932444729,-2.155954932444729,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.7.log
7.3,-1.4,18.4,-0.9,5.9,25.5,-0.1,2.1,-4.846429157536477,,,-1.4040787254925815,-1.1468749267514795,-0.0258345867041498,-0.319433965254575,-0.0682103368453681,-0.2631776940543204,-1.0497928545810282,-1.9646334084682169,-0.1494101308053359,-0.0687876461306586,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.9_cz=18.4.log
7.3,2.1,17.9,0.4,5.9,25.5,-0.1,2.1,-4.319323894800618,,,-1.8802458634600043,-1.7826304079499096,-0.0640624959487468,-0.8668172133620828,-0.0167984426952898,-0.6832015125546604,-0.1694590754341334,-0.4119728651130572,-0.9651856810087338,-0.1258283052593469,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.4_cz=17.9.log
7.3,-0.1,18.5,1.4,5.9,25.5,-0.1,2.1,-5.653949813917279,,,-1.0036269437987355,-1.0932165465783328,-0.0208145068027079,-1.8596949111670256,-0.0225087834987789,-1.8216176044661552,-0.2271648951573297,-2.026863574981689,-0.4377698013558984,-0.0514118942664936,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.4_cz=18.5.log
7.3,1.0,18.5,0.1,5.9,25.5,2.4,0.0,-5.612747507286258,,,-0.8550263007637113,-0.8439130985643715,-0.1720130413305014,-0.1358935656026005,-0.1195155545137822,-0.1912650479935109,-0.054555719369091,-0.0564068739768117,-2.141189621994272,-2.2017819875618443,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.1_cz=18.5.log
7.3,-1.4,18.2,-0.8,5.9,25.5,-0.1,2.1,-5.035908939898945,,,-1.417162308935076,-0.9254580230917782,-0.0304907108657062,-0.3680408902000636,-0.0762612903490662,-0.3269076098222285,-1.2043987683719024,-2.0143949514022097,-0.1688566658413037,-0.0760981376515701,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.8_cz=18.2.log
7.3,2.1,18.0,0.4,5.9,25.5,-0.1,2.1,-4.225730778649449,,,-1.7882528975605965,-1.7468309623654932,-0.0606990423984825,-0.829743922688067,-0.0152233927510678,-0.6592933814972639,-0.1627886440837755,-0.3994163901079446,-0.9989206189056858,-0.1145833259215578,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.4_cz=18.0.log
7.3,-0.1,18.6,1.4,5.9,25.5,-0.1,2.1,-5.502236720756628,,,-1.041559923207387,-1.0993033933918923,-0.0194841853808611,-1.7930909995920956,-0.0211094361729919,-1.7644514432176948,-0.2133596750209108,-1.9660264806589112,-0.4050263294484466,-0.0483245451468974,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.4_cz=18.6.log
7.3,-1.4,18.3,-0.8,5.9,25.5,-0.1,2.1,-5.0221476457081735,,,-1.4247677300591022,-1.118197719566524,-0.0275539639405906,-0.3534575577359646,-0.0710780578665435,-0.3068210144992918,-1.1115900394506752,-2.026675322209485,-0.1610065158456564,-0.0719377463683486,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.8_cz=18.3.log
7.3,1.0,18.6,0.1,5.9,25.5,2.4,0.0,-5.686856438522227,,,-0.9610503904987128,-0.9513051600661128,-0.1615838250145316,-0.1250376426614821,-0.1102535070385783,-0.179254506714642,-0.051474645268172,-0.053206572891213,-2.1584775225492194,-2.179455181816593,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.1_cz=18.6.log
7.3,2.1,17.8,0.5,5.9,25.5,-0.1,2.1,-4.28741501190234,,,-1.954066140111536,-1.6610566205345094,-0.065323791000992,-0.9154366885777564,-0.0175702800042927,-0.7491904641501606,-0.1726468263659626,-0.4311746711609885,-0.8692958781030029,-0.1329756440827623,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.5_cz=17.8.log
7.3,-0.1,18.4,1.5,5.9,25.5,-0.1,2.1,-5.661941153462976,,,-0.9046748916152864,-1.05785635788925,-0.0214922174345701,-1.8776103216223416,-0.0232115949038416,-1.7519890947733074,-0.2312060594558715,-2.077478531631641,-0.4817206016741693,-0.0531187215819954,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.5_cz=18.4.log
7.3,-1.4,18.4,-0.8,5.9,25.5,-0.1,2.1,-4.902795243309811,,,-1.387914067832753,-1.195412825094536,-0.0249309721402823,-0.3392758318223059,-0.0662274055648595,-0.2877007848583162,-1.0219000350916758,-2.008728535962291,-0.153445020201616,-0.0679907083977013,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.8_cz=18.4.log
7.3,1.0,18.7,0.1,5.9,25.5,2.4,0.0,-5.6572473786072806,,,-0.9995418535545468,-0.9908131894189864,-0.1517632936593145,-0.1149347315076738,-0.1017130957916379,-0.1679028507787734,-0.0485755490371957,-0.0501819745404645,-2.153288014815189,-2.141867332858965,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.1_cz=18.7.log
7.3,-0.1,18.5,1.5,5.9,25.5,-0.1,2.1,-5.629759303294122,,,-1.014570718165487,-1.116810922510922,-0.0201430709566921,-1.846718004206196,-0.0217808720190078,-1.750288542592898,-0.2173757391283288,-2.031720502651297,-0.4455634754849598,-0.0499435208039358,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.5_cz=18.5.log
7.3,2.1,17.9,0.5,5.9,25.5,-0.1,2.1,-4.326405345811509,,,-1.87818135577254,-1.7215611347928643,-0.0619477874133735,-0.9006776532623917,-0.0159638545010238,-0.7236633573193103,-0.1659387445542961,-0.4181601136224344,-0.970287337549962,-0.121021578554064,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.5_cz=17.9.log
7.3,-1.6,18.1,-1.0,5.9,25.5,-0.1,2.1,-4.975567578105256,,,-1.6658131463918835,-0.7098832377232611,-0.0335780601017177,-0.3261420472990721,-0.0883659580722451,-0.2691578641533851,-1.4022463962901384,-1.7943773951847106,-0.1545682630967348,-0.0779053666628897,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-1.0_cz=18.1.log
7.3,1.1,18.5,-0.1,5.9,25.5,2.4,0.0,-5.425231831613928,,,-0.9673945163376628,-0.9780182607937604,-0.1907818652689457,-0.1150727835483849,-0.1309236865490675,-0.1718373384792357,-0.0554091330850496,-0.0536144543439149,-2.107793539995328,-1.9314004787011072,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=-0.1_cz=18.5.log
7.3,-0.1,18.6,1.5,5.9,25.5,-0.1,2.1,-5.492177735432051,,,-1.038930656388402,-1.1059047987218946,-0.018856675364077,-1.7992343225050718,-0.0204380007926374,-1.7219501910731196,-0.2043298061471432,-1.9762423433130607,-0.4119854152668267,-0.0469628482824191,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.5_cz=18.6.log
7.3,2.1,18.0,0.5,5.9,25.5,-0.1,2.1,-4.258637402905151,,,-1.7809298557695,-1.706638946896419,-0.0587286609224975,-0.8760792610701174,-0.0144703804980963,-0.6985002062283456,-0.1594314656686037,-0.4054593114415183,-1.0157880876213312,-0.1102848824812099,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.5_cz=18.0.log
7.3,-1.6,18.1,-0.9,5.9,25.5,-0.1,2.1,-4.944857239024714,,,-1.6350588814821094,-0.8684612899087369,-0.0321159618906676,-0.3459399878047406,-0.0856613900978118,-0.2949171499349177,-1.374090022407472,-1.7039218288846314,-0.158722379244864,-0.077045677928254,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.9_cz=18.1.log
7.3,1.1,18.6,-0.1,5.9,25.5,2.4,0.0,-5.548732074559666,,,-1.0330885383300483,-1.042419611942023,-0.1790097777266055,-0.1060993906576186,-0.1204066190402954,-0.1616340256296098,-0.0523029585601761,-0.0506275068037211,-2.1216552356490865,-2.002817391883582,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=-0.1_cz=18.6.log
7.3,-0.3,18.3,1.3,5.9,25.5,-0.1,2.1,-5.535337873618119,,,-0.3786269836127758,-0.896429410437122,-0.0226280104834586,-1.930327436886728,-0.0282944259233772,-1.837286528898403,-0.2896084152162075,-2.193461204995401,-0.4468875216552987,-0.0585843336302787,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.3_cz=18.3.log
7.3,2.1,17.8,0.6,5.9,25.5,-0.1,2.1,-4.229687229031697,,,-1.9579818022903053,-1.5398154135327786,-0.063121231039986,-0.8981425126548856,-0.0166854907292872,-0.7936307224445045,-0.1689633424393832,-0.4373744699405506,-0.8610127461142838,-0.1276480841916054,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.6_cz=17.8.log
7.3,-1.6,18.1,-0.8,5.9,25.5,-0.1,2.1,-4.830474716145545,,,-1.5964105403982105,-0.998412335757166,-0.0307228895835578,-0.3669992233626544,-0.0830007477197796,-0.3231676500290632,-1.3418297334574163,-1.5502509047510102,-0.1628827707609161,-0.0761546137509867,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.8_cz=18.1.log
7.3,-0.3,18.3,1.4,5.9,25.5,-0.1,2.1,-5.527638325933367,,,-0.4282944002188742,-1.0175011900719255,-0.0218561731744557,-1.977064381586388,-0.0273406105116009,-1.7239456728566438,-0.2762361771892756,-2.141208447399549,-0.4552522298181429,-0.0569402573164552,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.4_cz=18.3.log
7.3,1.1,18.7,-0.1,5.9,25.5,2.4,0.0,-5.560880668112077,,,-1.0411583166569471,-1.049541850341484,-0.1678840254899114,-0.0978288089390844,-0.1106111877597868,-0.1520017471630126,-0.0493787620216608,-0.047816262114793,-2.1124810394831,-2.0416916363174096,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=-0.1_cz=18.7.log
7.3,2.1,17.9,0.6,5.9,25.5,-0.1,2.1,-4.312826029025018,,,-1.873449930222705,-1.636276250705123,-0.0599083798006176,-0.908220323268324,-0.0151606416329741,-0.7664846396073699,-0.1624121383065357,-0.4242093102075159,-0.9801266941940412,-0.1163278036983683,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.6_cz=17.9.log
7.3,-1.5,18.1,-1.0,5.9,25.5,-0.1,2.1,-4.9743878591107205,,,-1.6096259010955691,-0.5198606594931334,-0.0351154594682157,-0.3326493261847645,-0.0878513997886329,-0.2797878836281597,-1.3898530737496912,-1.9110189540078864,-0.1609312145737931,-0.0801393019501119,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-1.0_cz=18.1.log
7.3,-0.3,18.3,1.5,5.9,25.5,-0.1,2.1,-5.372172723407857,,,-0.4486508246045559,-1.1059612745884806,-0.0211031613871455,-1.972985566360876,-0.0264244461432099,-1.4655056791380048,-0.2633031961740926,-2.069879385526292,-0.4633533840533346,-0.0553212815430015,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.5_cz=18.3.log
7.3,1.1,18.5,0.0,5.9,25.5,2.4,0.0,-5.455204846919514,,,-0.9680596771650016,-0.9680596771650016,-0.1810491851065307,-0.1227597813121974,-0.1227597813121974,-0.1810554601252079,-0.0545180689077824,-0.0545180689077824,-2.0371484640054405,-2.0371484640054405,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.0_cz=18.5.log
7.3,2.1,18.0,0.6,5.9,25.5,-0.1,2.1,-4.276857155840844,,,-1.7709587218705565,-1.647904011188075,-0.0568461311049759,-0.9042356349527836,-0.0137424690183252,-0.7398342897649854,-0.1560617368668317,-0.4113704555202275,-1.0366088694427162,-0.1060554650612175,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.1_cy=0.6_cz=18.0.log
7.3,-1.5,18.1,-0.9,5.9,25.5,-0.1,2.1,-4.989758716896176,,,-1.5555282640270889,-0.6758408201858401,-0.0336282609496265,-0.3530936019960791,-0.0851154564879834,-0.3064570587594062,-1.3603789289481938,-1.8799446587217967,-0.1653614352690056,-0.0792419627541676,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.9_cz=18.1.log
7.3,-0.2,18.3,1.3,5.9,25.5,-0.1,2.1,-5.556695176404901,,,-0.4439319493249059,-0.7981236937921494,-0.0236006509512662,-1.9436369240283968,-0.0273908115923404,-1.88650841335766,-0.2793298014439642,-2.1834084945730865,-0.4730923392344266,-0.059268319630064,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.3_cz=18.3.log
7.3,1.1,18.6,0.0,5.9,25.5,2.4,0.0,-5.574309382238425,,,-1.034807915566489,-1.034807915566489,-0.1700740351807326,-0.1130082758609205,-0.1130082758609205,-0.1700363848358392,-0.0514746455010026,-0.0514746455010026,-2.076744344900362,-2.076744344900362,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.0_cz=18.6.log
7.3,1.8,17.8,0.5,5.9,25.5,-0.1,2.1,-4.271168777602725,,,-1.547295332653448,-0.8457579780369997,-0.0649096344131976,-0.9976530484855176,-0.0208647074177861,-0.856544875074178,-0.1992595253977924,-0.5331826966721565,-1.240618645446375,-0.1315951220458373,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.5_cz=17.8.log
7.3,-1.5,18.1,-0.8,5.9,25.5,-0.1,2.1,-4.938961782492697,,,-1.492890215711668,-0.8009600390214473,-0.0322038133163005,-0.3751003774814307,-0.0824610891286283,-0.335736675420776,-1.3275225055404007,-1.8036331676412367,-0.1698167561553418,-0.0783132481155917,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.8_cz=18.1.log
7.3,-0.2,18.3,1.4,5.9,25.5,-0.1,2.1,-5.601201323210262,,,-0.5149786316324025,-0.917350593721494,-0.0227974383160471,-1.973663277225569,-0.0264746469911187,-1.8083834184799343,-0.2667419508798048,-2.16275714058429,-0.4822916358243674,-0.0575865927385166,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.4_cz=18.3.log
7.3,1.1,18.7,0.0,5.9,25.5,2.4,0.0,-5.582865480915643,,,-1.0437813089229169,-1.0437813089229169,-0.1597012949641794,-0.1039595815818756,-0.1039595815818756,-0.1596699194051325,-0.0486006493447348,-0.0486006493447348,-2.089118842268362,-2.089118842268362,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.0_cz=18.7.log
7.3,1.8,17.9,0.5,5.9,25.5,-0.1,2.1,-4.422724993433803,,,-1.6502822740003469,-1.2185428435914218,-0.0614081285893917,-0.9911771453917028,-0.0190512035042047,-0.8252070255111903,-0.1910705200862139,-0.5161520754918456,-1.212575223646127,-0.1200928639154881,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.5_cz=17.9.log
7.3,-1.4,18.1,-1.0,5.9,25.5,-0.1,2.1,-4.875489146099426,,,-1.5200300230644643,-0.3081199603620916,-0.0367469855118542,-0.3388177496381104,-0.0872301650233566,-0.2902296499814838,-1.361872402951121,-1.973104793461971,-0.1675200695171952,-0.0824046133784577,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-1.0_cz=18.1.log
7.3,-0.2,18.3,1.5,5.9,25.5,-0.1,2.1,-5.501891590538435,,,-0.5553777255117893,-1.003507716814056,-0.0220130507368594,-1.9386105686426165,-0.0255710326600819,-1.5996547669637948,-0.2545180559391156,-2.1279930868186057,-0.4910893260966986,-0.0559236910194158,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.5_cz=18.3.log
7.3,1.1,18.5,0.1,5.9,25.5,2.4,0.0,-5.425294582615607,,,-0.9780182607937604,-0.9673945163376628,-0.1719000893644988,-0.1309236865490675,-0.1150727835483849,-0.1908446163870394,-0.0536144543439149,-0.0554091330850496,-1.9314004787011072,-2.107793539995328,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.1_cz=18.5.log
7.3,-1.4,18.1,-0.9,5.9,25.5,-0.1,2.1,-4.915816075750627,,,-1.4387800286058336,-0.4559362158179283,-0.0352409617044031,-0.3600338625255972,-0.0844691211823374,-0.3177898891735822,-1.3315573947038502,-1.9844062483171,-0.1722577700857073,-0.081469623139128,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.9_cz=18.1.log
7.3,1.8,18.0,0.5,5.9,25.5,-0.1,2.1,-4.432241182425059,,,-1.680057623423636,-1.4298505610786378,-0.0580886006355285,-0.9724459717981516,-0.0173569268081337,-0.7944464853499085,-0.1831262434134259,-0.4994979602051899,-1.163811421371065,-0.1096824728883802,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.5_cz=18.0.log
7.3,-0.1,18.3,1.3,5.9,25.5,-0.1,2.1,-5.522078587324359,,,-0.520927426405251,-0.7007968930993229,-0.0245732916519045,-1.9474961103405803,-0.0264620967209339,-1.920563381165266,-0.2693021914456039,-2.12141050666105,-0.5010353595716879,-0.0599209299543872,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.3_cz=18.3.log
7.3,1.1,18.6,0.1,5.9,25.5,2.4,0.0,-5.548772862763144,,,-1.042419611942023,-1.0330885383300483,-0.1616716764401644,-0.1204066190402954,-0.1060993906576186,-0.1790411532856524,-0.0506275068037211,-0.0523029585601761,-2.002823666902259,-2.1216552356490865,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.1_cz=18.6.log
7.3,-1.4,18.1,-0.8,5.9,25.5,-0.1,2.1,-4.903529429924674,,,-1.34826171095483,-0.570939973462373,-0.0337788632605224,-0.3830195537302643,-0.0818022035527974,-0.3480295962654054,-1.2985064429230988,-1.9645832075038925,-0.1770331212319433,-0.0804907076526433,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.4_cy=-0.8_cz=18.1.log
