cx,cy,cz,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-1,13.1,7.3,5.9,25.5,2.1,1.9,-4.867682294,-0.022207579,-1.599479064,-0.109582071,-0.263497724,-0.050449294,-0.317075783,-0.08860755,-0.158697279,-1.916291293,-1.522940415,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-1.0_cz=13.1.log
1.5,-0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.866102851,-0.389876983,-1.420735351,-0.102173688,-0.315219608,-0.046266312,-0.357523823,-0.086548689,-0.167475516,-1.819586354,-1.476594409,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-0.8_cz=13.1.log
1.6,-0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.80192207,-0.679516774,-1.579189156,-0.102393317,-0.303510272,-0.044396332,-0.349915264,-0.08393762,-0.160514548,-1.576044076,-1.451965269,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.6_cy=-0.8_cz=13.1.log
1.4,-0.9,13.1,7.3,5.9,25.5,2.1,1.9,-4.774182049,0.090469372,-1.340439171,-0.105484431,-0.298665895,-0.050302457,-0.343126233,-0.090321279,-0.170001872,-1.988562875,-1.501521616,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.4_cy=-0.9_cz=13.1.log
1.4,-0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.763883355,-0.061922687,-1.208931901,-0.101817263,-0.326705551,-0.048242969,-0.364946011,-0.089221254,-0.174696274,-1.972945406,-1.47073723,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.4_cy=-0.8_cz=13.1.log
1.4,-1,13.1,7.3,5.9,25.5,2.1,1.9,-4.723492419,0.284530604,-1.460524505,-0.109253256,-0.273268055,-0.052550197,-0.322955552,-0.091391184,-0.165326295,-1.973807605,-1.525956855,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.4_cy=-1.0_cz=13.1.log
-1.9,0.7,13,7.3,5.9,25.5,2.1,1.9,-4.434714199,-1.226133205,-1.826745616,-0.021623995,-0.82265808,-0.064116462,-0.968609376,-0.123054711,-1.198048367,-0.470544021,-0.178123734,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.7_cz=13.0.log
-1.9,0.6,13,7.3,5.9,25.5,2.1,1.9,-4.430229699,-1.362729581,-1.805126014,-0.022643071,-0.773444981,-0.066455819,-0.949091305,-0.128082949,-1.166506577,-0.463530342,-0.182364446,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.6_cz=13.0.log
-2,0.6,13,7.3,5.9,25.5,2.1,1.9,-4.416702152,-1.531195936,-1.856198425,-0.021513553,-0.739883236,-0.066494724,-0.917698234,-0.128473887,-1.116462027,-0.431494701,-0.173779482,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.6_cz=13.0.log
-2,0.7,13,7.3,5.9,25.5,2.1,1.9,-4.41575775,-1.407183645,-1.859984821,-0.020520832,-0.785801908,-0.064181723,-0.940779307,-0.123379761,-1.14555088,-0.437750976,-0.169850014,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.7_cz=13.0.log
-1.9,0.8,13,7.3,5.9,25.5,2.1,1.9,-4.410062469,-1.058040846,-1.843973276,-0.020643824,-0.874657324,-0.061872486,-0.960577248,-0.118127502,-1.23086463,-0.477317992,-0.173869843,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.8_cz=13.0.log
-1.9,0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.404305692,-1.283098562,-1.77270822,-0.019026103,-0.84148589,-0.058763801,-0.980833271,-0.108112443,-1.189052384,-0.462260262,-0.16692268,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.8_cz=13.1.log
-1.8,0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.40231774,-1.127590289,-1.750282267,-0.02008534,-0.880947484,-0.058581824,-1.012696974,-0.107890932,-1.197285315,-0.497262769,-0.174786635,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.8_cz=13.1.log
-1.9,0.7,13.1,7.3,5.9,25.5,2.1,1.9,-4.399694749,-1.408229077,-1.76923558,-0.019919677,-0.791364156,-0.060857175,-0.961185932,-0.112532623,-1.155149901,-0.455638149,-0.170978277,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=1.9_R4=2.1_cx=-1.9_cy=0.7_cz=13.1.log
-2,0.6,12.9,7.3,5.9,25.5,2.1,1.9,-4.398498715,-1.353091028,-1.9057303,-0.023357177,-0.767858887,-0.070050196,-0.933855362,-0.140859052,-1.104624678,-0.445198892,-0.180844617,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.6_cz=12.9.log
-1.8,0.7,13.1,7.3,5.9,25.5,2.1,1.9,-4.392159608,-1.260968795,-1.729672329,-0.02100778,-0.827474847,-0.060685237,-0.995011231,-0.112214476,-1.163683409,-0.489695626,-0.179155987,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.7_cz=13.1.log
-2,0.8,13,7.3,5.9,25.5,2.1,1.9,-4.38895366,-1.254431396,-1.859554349,-0.019567017,-0.834582025,-0.061952807,-0.937934177,-0.118391057,-1.176863002,-0.443763777,-0.165924939,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.8_cz=13.0.log
-1.8,0.7,13,7.3,5.9,25.5,2.1,1.9,-4.379141913,-0.98331319,-1.742983071,-0.022784888,-0.860809433,-0.063987195,-1.000525789,-0.122602904,-1.226507828,-0.506054812,-0.186774586,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.7_cz=13.0.log
-1.9,0.6,13.1,7.3,5.9,25.5,2.1,1.9,-4.37249972,-1.507127163,-1.761819666,-0.020853412,-0.744029822,-0.06302585,-0.921736889,-0.11704693,-1.122334266,-0.448789504,-0.175032619,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.6_cz=13.1.log
-1.9,0.6,12.9,7.3,5.9,25.5,2.1,1.9,-4.367623967,-1.07837217,-1.803515196,-0.024565761,-0.803380973,-0.070058981,-0.962674386,-0.140235307,-1.187555145,-0.478632625,-0.189917157,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.6_cz=12.9.log
-1.8,0.6,13,7.3,5.9,25.5,2.1,1.9,-4.364470102,-1.12824541,-1.698239098,-0.023836595,-0.808427408,-0.066341612,-0.983083521,-0.12755333,-1.193365888,-0.498124968,-0.191339094,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.6_cz=13.0.log
-2,0.7,12.9,7.3,5.9,25.5,2.1,1.9,-4.362893797,-1.184432655,-1.923094756,-0.022266565,-0.815565962,-0.067564002,-0.932486135,-0.135082195,-1.126811549,-0.451561844,-0.176733172,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.7_cz=12.9.log
-1.8,0.8,13,7.3,5.9,25.5,2.1,1.9,-4.362553687,-0.804443975,-1.783687135,-0.021772087,-0.91649216,-0.061723139,-0.989191704,-0.117747859,-1.260175622,-0.513767537,-0.182207569,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.8_cz=13.0.log
-1.8,0.6,13.1,7.3,5.9,25.5,2.1,1.9,-4.357289819,-1.366026519,-1.705173711,-0.02197038,-0.777009237,-0.062867717,-0.956362891,-0.116645951,-1.130493151,-0.481923915,-0.183521575,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.6_cz=13.1.log
-2,0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.356726629,-1.39681718,-1.763119867,-0.018015812,-0.803486394,-0.058883028,-0.953311937,-0.108264928,-1.162095809,-0.43012673,-0.159422053,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.8_cz=13.1.log
-2,0.7,13.1,7.3,5.9,25.5,2.1,1.9,-4.352364179,-1.509701209,-1.771776995,-0.018883031,-0.756465815,-0.060958831,-0.930243414,-0.112755389,-1.128211524,-0.424214958,-0.16316766,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.7_cz=13.1.log
-1.9,0.7,12.9,7.3,5.9,25.5,2.1,1.9,-4.340829291,-0.893657071,-1.845299832,-0.023441264,-0.854403811,-0.067550196,-0.956036585,-0.134610935,-1.214749546,-0.485795024,-0.185479406,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.7_cz=12.9.log
-2,0.6,13.1,7.3,5.9,25.5,2.1,1.9,-4.328600376,-1.598871635,-1.776912537,-0.0197879,-0.712348097,-0.063112446,-0.888938196,-0.117343743,-1.09627503,-0.418074772,-0.166921425,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.6_cz=13.1.log
-1.8,0.8,13.2,7.3,5.9,25.5,2.1,1.9,-4.326700275,-1.300547106,-1.682631669,-0.018516565,-0.846015257,-0.055587346,-1.010956261,-0.099061866,-1.121895009,-0.481022183,-0.167594116,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.8_cz=13.2.log
-1.9,0.8,13.2,7.3,5.9,25.5,2.1,1.9,-4.297102511,-1.386638967,-1.679405013,-0.017517569,-0.808801404,-0.055800699,-0.976945219,-0.099099517,-1.127708261,-0.447561467,-0.16017883,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.8_cz=13.2.log
-1.8,0.7,13.2,7.3,5.9,25.5,2.1,1.9,-4.297025327,-1.398944439,-1.676244873,-0.019347388,-0.794667369,-0.057537647,-0.971216052,-0.102882147,-1.089782812,-0.473614428,-0.171767057,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.7_cz=13.2.log
-2,0.8,12.9,7.3,5.9,25.5,2.1,1.9,-4.294734288,-0.981576242,-1.93555334,-0.021221133,-0.866086792,-0.065170679,-0.898055916,-0.129494219,-1.151121287,-0.457666888,-0.172619843,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.8_cz=12.9.log
-1.9,0.8,12.9,7.3,5.9,25.5,2.1,1.9,-4.277869016,-0.671362909,-1.882274603,-0.022364456,-0.908370926,-0.065130518,-0.914447733,-0.12913089,-1.243029539,-0.492695124,-0.18103789,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.8_cz=12.9.log
-1.9,0.7,13.2,7.3,5.9,25.5,2.1,1.9,-4.27115309,-1.478477566,-1.684905766,-0.018324547,-0.760553415,-0.057744725,-0.936504709,-0.103015179,-1.094733866,-0.441097487,-0.164051194,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.7_cz=13.2.log
-1.8,0.6,13.2,7.3,5.9,25.5,2.1,1.9,-4.248763534,-1.474019735,-1.666185887,-0.020220882,-0.746177161,-0.059565759,-0.918360885,-0.10680534,-1.057726463,-0.466034734,-0.175931841,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.6_cz=13.2.log
-1.8,0.6,12.9,7.3,5.9,25.5,2.1,1.9,-4.233585321,-0.720550908,-1.627314153,-0.025837097,-0.840360137,-0.069989955,-0.995144264,-0.139537516,-1.240456748,-0.514593968,-0.199398833,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.6_cz=12.9.log
-2,0.8,13.2,7.3,5.9,25.5,2.1,1.9,-4.233483665,-1.44393314,-1.654201701,-0.016572539,-0.772791115,-0.055958832,-0.945941205,-0.099102027,-1.11979285,-0.416773944,-0.153115578,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.8_cz=13.2.log
-1.9,0.6,13.2,7.3,5.9,25.5,2.1,1.9,-4.22882252,-1.549043576,-1.687006669,-0.019171686,-0.715141771,-0.059762797,-0.883925646,-0.107037518,-1.062432788,-0.43440572,-0.167920421,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.9_cy=0.6_cz=13.2.log
-1.8,0.7,12.9,7.3,5.9,25.5,2.1,1.9,-4.221052692,-0.524555689,-1.70026219,-0.024679968,-0.894682423,-0.067459835,-0.985146774,-0.134030488,-1.271312042,-0.522689475,-0.194627247,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.7_cz=12.9.log
-2,0.7,13.2,7.3,5.9,25.5,2.1,1.9,-4.20696823,-1.525921087,-1.667706972,-0.017354417,-0.72757902,-0.057887798,-0.903821478,-0.10310303,-1.086070463,-0.410970104,-0.156689247,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.7_cz=13.2.log
-1.8,0.8,12.9,7.3,5.9,25.5,2.1,1.9,-4.169787007,-0.287636779,-1.768876644,-0.023569276,-0.952674387,-0.065025096,-0.938642008,-0.128633275,-1.302515604,-0.530576648,-0.189849385,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-1.8_cy=0.8_cz=12.9.log
-2,0.6,13.2,7.3,5.9,25.5,2.1,1.9,-4.166885401,-1.589052358,-1.678176348,-0.01817771,-0.68526602,-0.059883279,-0.850785588,-0.107205691,-1.053772523,-0.404961068,-0.160275467,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=-2.0_cy=0.6_cz=13.2.log
